timestamp,id,sensor_value,temperature,category
2022-01-01,1000,8.385168108781007,0.17763965499487833,OK
2022-01-02,1001,13.581534097768516,-0.1987336739994344,OK
2022-01-03,1002,8.966110150820802,0.5712432924497342,OK
2022-01-04,1003,11.054310390991343,0.6084544746362059,OK
2022-01-05,1004,4.496838837358376,0.06337946337524791,OK
2022-01-06,1005,8.430218724826057,0.5058493510476972,OK
2022-01-07,1006,4.7079953236715255,-0.15321062071249092,OK
2022-01-08,1007,6.801326228915923,2.0664595290889034,OK
2022-01-09,1008,11.156000567361275,0.492328100844418,OK
2022-01-10,1009,11.345418744110674,0.5481394526017835,OK
2022-01-11,1010,10.958697526781748,1.1801382850660107,OK
2022-01-12,1011,9.336522895729692,1.4745741686957483,OK
2022-01-13,1012,7.219499009089883,0.4000507569273867,OK
2022-01-14,1013,7.0383976691968035,1.3850884469341147,WARN
2022-01-15,1014,9.330769295951498,1.3424086641624005,OK
2022-01-16,1015,9.67911623083675,1.7734183729870447,OK
2022-01-17,1016,7.462111480429999,1.7352610848940326,OK
2022-01-18,1017,10.665874807359792,2.0400088373448044,FAIL
2022-01-19,1018,9.926285389171916,2.0884040269229427,OK
2022-01-20,1019,12.197066243143706,1.120992596946976,WARN
2022-01-21,1020,10.163073162283249,1.8604042125582279,FAIL
2022-01-22,1021,11.33280927844338,2.174337890289184,OK
2022-01-23,1022,11.45233240317313,2.076638418669739,OK
2022-01-24,1023,7.162632553215971,2.7391190532151675,OK
2022-01-25,1024,13.205179024092395,2.2288112616296543,WARN
2022-01-26,1025,11.628746479299611,2.2430108881591235,OK
2022-01-27,1026,10.051163115452056,1.4151055724056811,OK
2022-01-28,1027,8.819029650782428,2.436432954089529,OK
2022-01-29,1028,9.283385679260563,1.7825478451135188,OK
2022-01-30,1029,10.561411355336732,2.035976202690553,OK
2022-01-31,1030,11.235976173714397,2.9092727725616663,WARN
2022-02-01,1031,7.696649347732285,2.7210263071835046,OK
2022-02-02,1032,10.251346190872265,2.2061501101095122,OK
2022-02-03,1033,12.303908810399292,2.1266601557645086,OK
2022-02-04,1034,8.598770450730067,2.7248418001756534,OK
2022-02-05,1035,10.067532691534293,2.2799626823152916,OK
2022-02-06,1036,3.2825880526398947,3.2050540423251777,OK
2022-02-07,1037,9.626567299445158,3.0059218709696083,OK
2022-02-08,1038,7.809140550848098,2.8150059345105882,OK
2022-02-09,1039,14.047880734463053,3.204395585380093,OK
2022-02-10,1040,12.049098910311171,2.3941066441381103,OK
2022-02-11,1041,8.042824839069434,2.5554838485910496,OK
2022-02-12,1042,15.137037740880054,3.549468800686222,OK
2022-02-13,1043,13.058956947345193,3.3201104039833336,OK
2022-02-14,1044,11.983865931132453,3.6185187315715455,WARN
2022-02-15,1045,12.210862301809824,3.3393082617620933,WARN
2022-02-16,1046,6.621114167975749,4.06496225894737,OK
2022-02-17,1047,12.363750992965047,3.2499304232132484,OK
2022-02-18,1048,7.646574193692691,3.561632408848957,OK
2022-02-19,1049,12.285364842083908,3.7003414598319933,OK
2022-02-20,1050,6.5971313511688745,4.6410968446180805,OK
2022-02-21,1051,11.975445895746752,2.895246469889627,OK
2022-02-22,1052,14.140941600492923,3.849824759263918,OK
2022-02-23,1053,9.89802901558918,4.420889039298962,OK
2022-02-24,1054,11.484013520553543,3.3447214943888106,OK
2022-02-25,1055,7.394092727121944,3.755800284203111,OK
2022-02-26,1056,10.075637805649182,4.480247370451271,OK
2022-02-27,1057,4.633026113669276,3.208599827277067,OK
2022-02-28,1058,8.592029101265277,4.412518000828191,OK
2022-03-01,1059,12.740463699896603,4.556634618053605,OK
2022-03-02,1060,8.62720754524683,4.377500617782081,OK
2022-03-03,1061,10.994931460579869,4.986505433489954,OK
2022-03-04,1062,9.84755005371719,4.386430173787319,OK
2022-03-05,1063,10.51584504990153,5.100327939219815,OK
2022-03-06,1064,11.86244879438659,4.194217477102398,OK
2022-03-07,1065,11.427746227226478,3.9701286897430093,OK
2022-03-08,1066,5.366200628663251,3.900998145660645,OK
2022-03-09,1067,12.249071559109353,4.717218110350579,OK
2022-03-10,1068,8.786773084555445,3.7499460245540535,OK
2022-03-11,1069,10.461944863121362,4.091411711587483,WARN
2022-03-12,1070,7.555777060642491,4.988124926514445,OK
2022-03-13,1071,8.943652664980833,4.209341330897846,OK
2022-03-14,1072,9.998758867613352,4.847774392162544,OK
2022-03-15,1073,12.844226191995538,4.885069572461945,OK
2022-03-16,1074,10.817792247484132,4.3945866829831495,WARN
2022-03-17,1075,10.458033889934466,5.138373354355907,OK
2022-03-18,1076,8.686566201682336,4.255715338965569,WARN
2022-03-19,1077,12.846598715487897,4.658455267519159,WARN
2022-03-20,1078,9.21993145904665,4.674875493293289,OK
2022-03-21,1079,11.01167948790601,5.205030811686813,OK
2022-03-22,1080,12.510119902478309,4.628620820714169,OK
2022-03-23,1081,14.960024567186847,4.9213039503786975,WARN
2022-03-24,1082,1.950945022454242,4.568601096810484,OK
2022-03-25,1083,6.824490404800371,5.375605025217746,WARN
2022-03-26,1084,11.335216603493093,4.838001794555721,OK
2022-03-27,1085,11.496420662816654,4.655392769375503,OK
2022-03-28,1086,10.28108722869425,4.681480936652145,OK
2022-03-29,1087,4.340760075744176,4.685686835390636,WARN
2022-03-30,1088,10.864160748199247,5.087931755320343,OK
2022-03-31,1089,8.767057133252449,5.831074767991287,OK
2022-04-01,1090,10.912562586441808,5.092607124624287,WARN
2022-04-02,1091,14.30737330500968,5.084663591187289,OK
2022-04-03,1092,11.26540821300073,5.352751005390925,OK
2022-04-04,1093,10.257124682015686,5.441584477421877,OK
2022-04-05,1094,6.7126840023661725,4.416790699954479,OK
2022-04-06,1095,10.189672158527232,5.172104655587869,OK
2022-04-07,1096,14.260494993804997,4.567949347279574,OK
2022-04-08,1097,6.424530298395857,4.159916092465621,OK
2022-04-09,1098,13.83107829190344,4.816275615015334,WARN
2022-04-10,1099,11.120021981338107,6.064312226648067,OK
2022-04-11,1100,9.792568587709248,5.29273495866804,OK
2022-04-12,1101,7.0926590249493335,5.743327974961093,OK
2022-04-13,1102,12.62575909225977,4.807236821751924,WARN
2022-04-14,1103,8.851976422231283,4.072546597818372,OK
2022-04-15,1104,9.64619780015847,4.489984422944859,OK
2022-04-16,1105,7.1974720462133925,3.8867958020804125,OK
2022-04-17,1106,12.473105652505843,5.188131171416289,OK
2022-04-18,1107,12.781008802094318,4.530318825974401,WARN
2022-04-19,1108,7.672011419302875,5.685834899731683,WARN
2022-04-20,1109,12.294206955821732,3.7595461423384053,OK
2022-04-21,1110,10.89402699710387,3.522873441836677,OK
2022-04-22,1111,13.200876350386896,4.693908829937807,WARN
2022-04-23,1112,5.617969233172154,3.680304082941741,OK
2022-04-24,1113,11.664408120790517,5.1984275481672935,OK
2022-04-25,1114,7.345509530263193,4.795916263021392,WARN
2022-04-26,1115,12.173486401265084,5.9494391515671285,OK
2022-04-27,1116,11.740592192874576,4.5944570478549185,OK
2022-04-28,1117,10.2374882460398,3.8097284177978907,OK
2022-04-29,1118,12.318206173221288,4.574699929352415,OK
2022-04-30,1119,8.628901850373325,3.943332718830923,OK
2022-05-01,1120,11.725629285293397,4.855257150795164,OK
2022-05-02,1121,8.274375528048507,3.675941444816987,OK
2022-05-03,1122,10.081699723766969,5.0377601251736355,OK
2022-05-04,1123,6.813493731949559,3.320436008065088,OK
2022-05-05,1124,12.506081583789669,4.206077608166404,OK
2022-05-06,1125,15.008913840502666,3.7290616937940384,WARN
2022-05-07,1126,10.716345573195882,4.384000423459745,OK
2022-05-08,1127,12.015203885490727,4.084658590597088,OK
2022-05-09,1128,8.105876663910694,4.216714032291378,OK
2022-05-10,1129,13.688854981300018,5.115068743088174,OK
2022-05-11,1130,11.793274536037233,3.379262731086608,OK
2022-05-12,1131,12.340258008564401,3.7144139661765117,WARN
2022-05-13,1132,12.925784064491221,5.087393733842435,OK
2022-05-14,1133,7.430744547662416,4.035328544908492,OK
2022-05-15,1134,8.800176112427396,3.7441303896288063,OK
2022-05-16,1135,5.532391761934394,3.2004631509974595,OK
2022-05-17,1136,10.789675200328356,4.057132371555782,OK
2022-05-18,1137,11.01399998105517,3.383842214865344,FAIL
2022-05-19,1138,11.992963085792422,4.257901917294828,OK
2022-05-20,1139,10.168257409291225,4.187321328075094,OK
2022-05-21,1140,10.43812324490526,3.121531495275126,OK
2022-05-22,1141,12.992500592595029,3.320380012702866,OK
2022-05-23,1142,12.827730353582538,2.749873901303826,OK
2022-05-24,1143,10.036266098505761,2.581236656723841,OK
2022-05-25,1144,9.56480773136759,3.5807423973071937,OK
2022-05-26,1145,6.69345676663465,2.7264046402506468,OK
2022-05-27,1146,9.918756498699668,2.592515622558876,OK
2022-05-28,1147,9.787601714336136,2.5951999361668032,OK
2022-05-29,1148,9.66588217122263,3.5062042644036775,OK
2022-05-30,1149,3.7260241356708246,1.8766671623341946,OK
2022-05-31,1150,9.272534594784915,2.8372096327900516,OK
2022-06-01,1151,10.252158960558551,2.5648071726186803,WARN
2022-06-02,1152,11.7213127066069,2.1850131280117577,OK
2022-06-03,1153,7.548414083303779,2.197817633196883,OK
2022-06-04,1154,14.029425086817369,2.44673398116849,OK
2022-06-05,1155,8.740594926194733,2.4786540301831055,OK
2022-06-06,1156,12.750752794516995,2.0809900657615783,WARN
